"id","group","X1","X2","RCI","abs_RCI","class","weight","X2_adj"
221,"Inconsistent",0.0629195699466845,1.46072775684453,1.72275639845535,1.72275639845535,"Marginal",0.367274869161013,0.576299388901785
222,"Biased",-1.16361095971169,-1.27063744897456,-0.13190691749418,0.13190691749418,"Stable",0.883464872017748,-1.25816510335082
223,"Consistent",0.374251232870557,-0.010655056419076,-0.474385383413039,0.474385383413039,"Stable",0.67824872061951,0.11318903460146
224,"Consistent",-0.326706503284997,-0.390028682442963,-0.0780426744749736,0.0780426744749736,"Stable",0.927607063873439,-0.385444603971786
225,"Consistent",2.24676585992611,1.81163364244647,-0.536287323871493,0.536287323871493,"Stable",0.650919905711366,1.96352963795229
226,"Consistent",1.70318371020088,0.351543753364697,-1.66585544846119,1.66585544846119,"Marginal",0.375114112273878,1.19616448767837
227,"Consistent",0.178983090096384,-0.689561099646964,-1.07045449743879,1.07045449743879,"Stable",0.482985741167954,-0.240511369123927
228,"Inconsistent",-0.0811085052392244,1.0216022458109,1.35905771608986,1.35905771608986,"Stable",0.423898064544813,0.386328447883679
229,"Consistent",1.27916760674784,1.16388262529813,-0.142085259837446,0.142085259837446,"Stable",0.875591372348445,1.17822507162913
230,"Inconsistent",0.434330227093114,-1.23345360087967,-2.05549322704778,2.05549322704778,"Inconsistent",0.32727940325569,-0.111501068885308
231,"Consistent",-0.43919398752059,-0.525397305906625,-0.106242987921831,0.106242987921831,"Stable",0.903960532105684,-0.517118385078106
232,"Biased",0.556678282284687,-0.900676332694685,-1.79614557369711,1.79614557369711,"Marginal",0.357635170860502,0.0354770155521987
233,"Consistent",0.194956198411242,-0.886080264824444,-1.33234481058231,1.33234481058231,"Stable",0.428753070927935,-0.268541504986132
234,"Consistent",-0.585038401939433,0.886529618607748,1.81366316703738,1.81366316703738,"Marginal",0.355408569055173,-0.0620305174894066
235,"Inconsistent",0.858362259081317,0.438406515117361,-0.51758277835502,0.51758277835502,"Stable",0.658942638426582,0.58163551313131
236,"Consistent",-0.0213090060247907,-0.272871764533422,-0.31004350660989,0.31004350660989,"Stable",0.76333342744302,-0.213335268694205
237,"Consistent",0.639532304105436,0.0330811610562515,-0.747432728489874,0.747432728489874,"Stable",0.572268095759083,0.29247966330176
238,"Consistent",-1.08362653786083,-1.04699716690489,0.0451445940703623,0.0451445940703623,"Stable",0.956805408240649,-1.04857935762974
239,"Inconsistent",0.493614666523774,1.78834049017437,1.59571049722464,1.59571049722464,"Marginal",0.385250975048724,0.992409052505929
240,"Inconsistent",-0.46424950973173,-2.51045690755781,-2.52188885443204,2.52188885443204,"Inconsistent",0.283938545857735,-1.04524666279381
241,"Consistent",-0.558711081603427,-0.543335959754326,0.0189493735913459,0.0189493735913459,"Stable",0.981403027390303,-0.543621890474224
242,"Biased",-0.0197660952091214,-0.793623896069399,-0.953756381185122,0.953756381185122,"Stable",0.511834540698167,-0.415853247278135
243,"Consistent",-0.331915714620544,-0.529236190649043,-0.243191530719797,0.243191530719797,"Stable",0.804381284210494,-0.490636612529374
244,"Biased",-0.320115034121492,-0.295811651663551,0.0299531852982238,0.0299531852982238,"Stable",0.970917915759879,-0.296518444679513
245,"Inconsistent",-0.343296046501802,-0.649750566129546,-0.377695945318454,0.377695945318454,"Stable",0.725849563104325,-0.565735925684946
246,"Consistent",1.36205478715006,1.95022051460016,0.724896505696929,0.724896505696929,"Stable",0.579744927708552,1.70304088429127
247,"Consistent",2.32421224501208,2.37366955795573,0.0609546453674492,0.0609546453674492,"Stable",0.942547359933244,2.37082810475651
248,"Consistent",-0.199482903329693,0.298342660349449,0.613554980706062,0.613554980706062,"Stable",0.619749566613726,0.109044274009689
249,"Consistent",-0.227419795271627,0.61495990249549,1.03820755083561,1.03820755083561,"Stable",0.490627168754245,0.18587457085991
250,"Consistent",0.689907998185727,0.439385322394116,-0.308761636055358,0.308761636055358,"Stable",0.764081076684083,0.498488362333095
251,"Consistent",-0.362904809964069,-1.49898196620504,-1.40018080334517,1.40018080334517,"Stable",0.416635279561558,-0.836234633558025
252,"Biased",1.89865315483125,0.666474030878772,-1.51862357777661,1.51862357777661,"Marginal",0.397042261028454,1.4094259694651
253,"Inconsistent",1.13879490376607,-1.04192448828481,-2.6876708271604,2.6876708271604,"Inconsistent",0.271173878274278,0.547440768795708
254,"Biased",-0.926075543727416,-2.05859154699105,-1.3957917897916,1.3957917897916,"Stable",0.41739854200226,-1.39878607228388
255,"Biased",0.278955683481521,0.00304119945804465,-0.340056273266546,0.340056273266546,"Stable",0.746237318498858,0.0730579987888461
256,"Consistent",1.31722142674993,0.293906309210039,-1.26120499429209,1.26120499429209,"Stable",0.442242080007907,0.864668420665553
257,"Inconsistent",-0.597413243353718,0.107026557980754,0.868200792105009,0.868200792105009,"Stable",0.535274368914726,-0.220344673255993
258,"Biased",-0.101419231165868,0.398341399371498,0.615939892200136,0.615939892200136,"Stable",0.618834899012536,0.207850088163164
259,"Consistent",-1.01622257059823,0.420437206609887,1.77063981080374,1.77063981080374,"Marginal",0.36092746379397,-0.497692600875697
260,"Consistent",-0.59871081323039,-0.938848516274776,-0.419209452175318,0.419209452175318,"Stable",0.704617629531168,-0.838377835263701
261,"Biased",1.47839071289083,1.24072985086765,-0.292909838810927,0.292909838810927,"Stable",0.773449137737004,1.29457212408517
262,"Inconsistent",1.5594464407473,0.891496864844248,-0.823227690693602,0.823227690693602,"Stable",0.548477847887213,1.19309089485882
263,"Consistent",-0.486192146775582,-0.041943211012695,0.547523403973613,0.547523403973613,"Stable",0.646193781258672,-0.199121247154821
264,"Inconsistent",-1.02427411263926,-0.49071205441805,0.657599131547206,0.657599131547206,"Stable",0.60328216935454,-0.702385636670295
265,"Consistent",0.915514492981984,1.93373068588723,1.25492072358748,1.25492072358748,"Stable",0.443474570764086,1.36706748207568
266,"Consistent",-0.391714145088028,-0.029671535165145,0.446206588718243,0.446206588718243,"Stable",0.691464143367158,-0.141374661955292
267,"Consistent",0.475397289353992,0.0107307288163667,-0.57268751021626,0.57268751021626,"Stable",0.635854226287135,0.179937093021836
268,"Consistent",0.836564899299763,0.470380647759512,-0.451311036998993,0.451311036998993,"Stable",0.689032174707215,0.58425216811745
269,"Consistent",-1.07004517647826,-1.5052222230524,-0.536342574377331,0.536342574377331,"Stable",0.650896497094922,-1.35330039170948
270,"Inconsistent",-0.504958838134456,-1.01591920620208,-0.629743230649665,0.629743230649665,"Stable",0.613593590200936,-0.818480844827462
271,"Consistent",-1.78898453980853,-0.813515107124163,1.20223663189735,1.20223663189735,"Stable",0.454083809848556,-1.3460396634244
272,"Consistent",-1.08402646068971,-0.46084531004861,0.768051957862929,0.768051957862929,"Stable",0.56559423808377,-0.73155879260469
273,"Inconsistent",0.448242702985529,2.85153792331737,2.9619888172156,2.9619888172156,"Inconsistent",0.252398491296797,1.05483079073809
274,"Consistent",-1.5272068721338,-2.62324030049187,-1.35082811742238,1.35082811742238,"Stable",0.425382014358614,-1.99343977969314
275,"Consistent",-0.0617699500867553,-0.79595779099959,-0.904864352960853,0.904864352960853,"Stable",0.524971764233834,-0.447197836209796
276,"Consistent",0.251846262456385,1.38482960867327,1.39636777587506,1.39636777587506,"Stable",0.417298216937857,0.724638192652978
277,"Biased",0.0319333335462659,0.999638882999264,1.19266788016226,1.19266788016226,"Stable",0.456065421055012,0.473270372414819
278,"Consistent",0.0454851598459317,-0.0610815528033011,-0.131340256695918,0.131340256695918,"Stable",0.883907378069002,-0.0487099437212844
279,"Consistent",-1.86266847502045,-0.974878439382741,1.09417442158074,1.09417442158074,"Stable",0.477515143769722,-1.43873528851559
280,"Consistent",0.997498205990328,0.473802001263107,-0.645439764909988,0.645439764909988,"Stable",0.607740265748776,0.679226935357781
281,"Consistent",-1.41250614608033,-1.44173977115525,-0.0360295605076112,0.0360295605076112,"Stable",0.965223424233225,-1.4407231257779
282,"Consistent",0.304886677176202,-0.0602219852161287,-0.449985405840114,0.449985405840114,"Stable",0.689662113820108,0.0530850652966751
283,"Consistent",-0.354836214528844,-0.591025708815993,-0.291096422488514,0.291096422488514,"Stable",0.774535489822331,-0.53777336017743
284,"Biased",3.0299108834292,0.556201648358954,-3.0487719649812,3.0487719649812,"Inconsistent",0.246988471726548,2.41893321996335
285,"Biased",0.982343321165287,1.03605654251349,0.0661999240143476,0.0661999240143476,"Stable",0.937910402614644,1.03272151022571
286,"Consistent",0.56307036312781,0.999582464722431,0.53798798939234,0.53798798939234,"Stable",0.650200136085003,0.846890590987383
287,"Biased",0.304800293645132,0.713640673818934,0.503883427993406,0.503883427993406,"Stable",0.664945155579163,0.576656723846845
288,"Biased",-0.855219790605376,-0.591809470631834,0.324645268504751,0.324645268504751,"Stable",0.754919089492383,-0.656366311688052
289,"Consistent",1.39706374630486,0.415338083608304,-1.20994724654728,1.20994724654728,"Stable",0.452499489099729,0.952833385498572
290,"Consistent",-0.145636676856207,0.742788046857189,1.09495665547639,1.09495665547639,"Stable",0.477336844839209,0.278441177638292
291,"Consistent",-0.913062606148978,-0.818786052723449,0.116193006422861,0.116193006422861,"Stable",0.895902405986907,-0.828600015106893
292,"Biased",0.638842540626934,0.52224328595731,-0.143705061910543,0.143705061910543,"Stable",0.874351293269188,0.536893831512325
293,"Consistent",0.142594396194133,-0.404094377951906,-0.673777412703499,0.673777412703499,"Stable",0.597451006573683,-0.184025362201951
294,"Biased",0.820521975848169,0.889259837422489,0.0847173395844131,0.0847173395844131,"Stable",0.921899156127742,0.883891352427561
295,"Consistent",-1.22174431148471,-0.847490339472864,0.461256723901175,0.461256723901175,"Stable",0.684342445542533,-0.965626433024118
296,"Consistent",0.897928038355977,-0.976475742250959,-2.31014608198563,2.31014608198563,"Inconsistent",0.302101470820931,0.331667899322308
297,"Consistent",-2.60243685177891,-1.99099079525682,0.753588808577138,0.753588808577138,"Stable",0.570259113829199,-2.25375416543226
298,"Inconsistent",-1.66981337350393,1.8792382394308,4.37409898721562,4.37409898721562,"Inconsistent",0.186077703886528,-1.00941399839425
299,"Consistent",-0.304599825396464,-0.534373171150128,-0.283188713088104,0.283188713088104,"Stable",0.779308600364333,-0.483664169876782
300,"Biased",-0.0639938408525085,0.924189189877275,1.21790575773695,1.21790575773695,"Stable",0.450875785191321,0.381553959040523
301,"Inconsistent",-0.307664677217638,-0.363267496569215,-0.0685287965172619,0.0685287965172619,"Stable",0.935866214611508,-0.359701477285926
302,"Consistent",-0.12838635830533,0.0498691745068833,0.219694563668162,0.219694563668162,"Stable",0.819877393724341,0.0177613233536912
303,"Consistent",-0.85474305712387,-0.458970052269557,0.487778282342036,0.487778282342036,"Stable",0.672143162639675,-0.588726937953684
304,"Inconsistent",0.856454083537156,2.82616984998225,2.42761522760322,2.42761522760322,"Inconsistent",0.291748032844181,1.43111478365968
305,"Consistent",-0.253272374063003,0.687276718275107,1.15919836646748,1.15919836646748,"Stable",0.463134844639603,0.182328683692928
306,"Biased",1.03978564930047,-0.0514602543576272,-1.34492763773787,1.34492763773787,"Stable",0.426452391923144,0.574421223509141
307,"Inconsistent",1.10879492134183,0.280461389101726,-1.02089607579759,1.02089607579759,"Stable",0.494829997433355,0.698910641709499
308,"Consistent",-0.929278947157295,0.344436073801106,1.5698153171034,1.5698153171034,"Marginal",0.389133021873012,-0.433634372046705
309,"Consistent",0.491240775415253,-0.658689271554345,-1.41725407302805,1.41725407302805,"Stable",0.413692549392343,0.0155232826615435
310,"Inconsistent",2.15597629720123,0.875773095888785,-1.57781180354842,1.57781180354842,"Marginal",0.387925913995535,1.65935230023209
311,"Consistent",-0.907904469463348,-1.04194634408989,-0.165202564513745,0.165202564513745,"Stable",0.858219875629362,-1.02294187043447
312,"Inconsistent",-1.41350620161186,0.276324991121776,2.08266593863072,2.08266593863072,"Inconsistent",0.324394540280348,-0.865334188693642
313,"Biased",2.41403930212022,2.30720278141328,-0.131672786983066,0.131672786983066,"Stable",0.883647651072274,2.3196334615488
314,"Biased",1.93522020139058,1.86773435540878,-0.0831742681578696,0.0831742681578696,"Stable",0.923212477804405,1.872916426305
315,"Biased",3.35522812942707,2.38042554939268,-1.20141475613475,1.20141475613475,"Stable",0.454253337410986,2.91242080412961
316,"Consistent",0.109195436414737,-0.439154136235544,-0.675824296729895,0.675824296729895,"Stable",0.596721268423749,-0.218016416116759
317,"Consistent",-0.303427572800381,-0.344136469816424,-0.050172486801705,0.050172486801705,"Stable",0.952224527463574,-0.342191583025046
318,"Biased",-0.568458669209731,-0.968591618078667,-0.493151781738093,0.493151781738093,"Stable",0.669724278690514,-0.836437419771287
319,"Biased",3.1933830812615,2.14977394044248,-1.28621676542222,1.28621676542222,"Stable",0.437403843381981,2.73690443207869
320,"Consistent",-1.49017120195143,-0.345518290604269,1.41075016266018,1.41075016266018,"Stable",0.414808641512871,-1.01535928279176
321,"Consistent",0.0604563907300987,-0.429364316283259,-0.603689236486675,0.603689236486675,"Stable",0.623562207220881,-0.244977290477643
322,"Consistent",0.648519506109557,0.681030847533887,0.0400692469725988,0.0400692469725988,"Stable",0.961474443082294,0.679778329999373
323,"Consistent",1.25307972631302,0.909163494937674,-0.423866374290903,0.423866374290903,"Stable",0.702313094863279,1.01154285348209
324,"Inconsistent",0.683569456033477,-0.33524097535901,-1.25565310458632,1.25565310458632,"Stable",0.443330580383456,0.231899636183526
325,"Biased",-1.23838504379687,-2.74278856666029,-1.85413193252468,1.85413193252468,"Marginal",0.350369227366245,-1.76548174374958
326,"Consistent",1.07329711405373,1.28775745433365,0.264315896054445,0.264315896054445,"Stable",0.790941570157192,1.24292271233118
327,"Consistent",-0.112698364111052,0.68215013988406,0.979626789208606,0.979626789208606,"Stable",0.505145720118169,0.288815955824408
328,"Biased",0.229936272279388,0.981427328794284,0.926190043904515,0.926190043904515,"Stable",0.519159572631231,0.620080048015853
329,"Inconsistent",-0.886698503757088,1.5549620450002,3.00927292646843,3.00927292646843,"Inconsistent",0.249421782537726,-0.277695177334004
330,"Consistent",1.40948473365368,0.865017631834593,-0.671039268620212,0.671039268620212,"Stable",0.598429982334112,1.08365929553058
331,"Consistent",1.45350444888749,1.04132045007545,-0.508004337040159,0.508004337040159,"Stable",0.663128066304341,1.18017367079367
332,"Consistent",0.624757075672596,0.568709945202372,-0.0690763965597637,0.0690763965597637,"Stable",0.935386847205636,0.57233132700713
333,"Consistent",-0.0690591601994607,0.697776176773516,0.945101406412355,0.945101406412355,"Stable",0.514112013236601,0.325180098712684
334,"Consistent",1.1868908314248,1.02437209772352,-0.200299433768585,0.200299433768585,"Stable",0.833125445090227,1.05149233907442
335,"Consistent",-0.0466593362036657,0.377241341387278,0.522444789975125,0.522444789975125,"Stable",0.656838268674649,0.23177485095518
336,"Consistent",-0.649231085873364,-0.0847107612333927,0.695754260453959,0.695754260453959,"Stable",0.58970808643718,-0.316328885475031
337,"Biased",0.0532191338622688,-0.341651761592335,-0.486666459736458,0.486666459736458,"Stable",0.672645833536374,-0.212389128750048
338,"Biased",2.47958517536895,2.90888246548725,0.529095952021986,0.529095952021986,"Stable",0.653981196325619,2.76033753073987
339,"Consistent",-0.160391825459431,0.195529121995123,0.438661824504276,0.438661824504276,"Stable",0.695090383971628,0.0870054025703006
340,"Consistent",0.705888877834341,0.265159349726593,-0.543185840269597,0.543185840269597,"Stable",0.64801009308464,0.42029169530009
341,"Consistent",2.00820475895276,1.69661422026225,-0.384025933786042,0.384025933786042,"Stable",0.722529813631795,1.78307130510328
342,"Consistent",-0.334801377826026,-0.0155679955310512,0.393445507834475,0.393445507834475,"Stable",0.717645573061611,-0.105704954248552
343,"Consistent",0.630013045295384,0.955694227278546,0.401392226327686,0.401392226327686,"Stable",0.713576100404435,0.862411353110036
344,"Consistent",0.54298409790983,0.274957588011981,-0.330334583249883,0.330334583249883,"Stable",0.751690599185277,0.341511090087178
345,"Consistent",-0.230773217461663,0.279262438877804,0.628603551356509,0.628603551356509,"Stable",0.614022976412567,0.0824003943204339
346,"Consistent",-0.378179593301838,-0.0556947279311149,0.397452862581514,0.397452862581514,"Stable",0.715587642901028,-0.147413408619947
347,"Consistent",-2.25186338563034,-0.246542025700437,2.47149804684245,2.47149804684245,"Inconsistent",0.288060078532829,-1.67421035720537
348,"Consistent",0.593981946270746,0.778109188531437,0.226931268329827,0.226931268329827,"Stable",0.8150415804149,0.744053304800337
349,"Consistent",-2.77151973062683,-2.30358668225741,0.576713357872221,0.576713357872221,"Stable",0.634230689432036,-2.47474223075146
350,"Consistent",0.995996481992564,0.549478425375713,-0.550320026934242,0.550320026934242,"Stable",0.645028112019878,0.707979782950211
351,"Biased",0.774153230659476,0.815188020939034,0.0505741404121195,0.0505741404121195,"Stable",0.951860474699786,0.813212625614182
352,"Consistent",-0.73619313952673,0.377438987271895,1.37251798204554,1.37251798204554,"Stable",0.421493117256721,-0.266804862925146
353,"Consistent",-2.19006274203812,-1.34106168413903,1.04636817733699,1.04636817733699,"Stable",0.488670617083841,-1.77518087116974
354,"Inconsistent",-1.02424109837918,-2.1801020616675,-1.42456374837018,1.42456374837018,"Stable",0.41244533193743,-1.50097055705615
355,"Consistent",0.70110909811834,0.761793587931428,0.0747918019742834,0.0747918019742834,"Stable",0.930412753579904,0.757570721384927
356,"Consistent",-1.115518688807,-0.987785771571869,0.157426964960445,0.157426964960445,"Stable",0.863985400611584,-1.00515931313832
357,"Consistent",0.204841570709576,1.64916713393269,1.78008766068065,1.78008766068065,"Marginal",0.359700887904797,0.724366758224527
358,"Biased",0.430828844009545,1.00148298842842,0.703314008186251,0.703314008186251,"Stable",0.587090809559439,0.765854647634873
359,"Consistent",0.130309882955121,-0.117684219724472,-0.305645246018068,0.305645246018068,"Stable",0.765904829853117,-0.0596299980622694
360,"Inconsistent",-0.951120872387455,-0.261646109398582,0.849756834053635,0.849756834053635,"Stable",0.540611599097898,-0.578382818230396
361,"Biased",-0.00621145340674281,-0.141302098089013,-0.166495141951009,0.166495141951009,"Stable",0.857268893831363,-0.122020460940478
362,"Inconsistent",-3.48017144608224,-2.31203366098738,1.43969456067916,1.43969456067916,"Stable",0.40988737529571,-3.00136651536596
363,"Consistent",0.81423709231807,0.262110683720282,-0.680479133033956,0.680479133033956,"Stable",0.595068382785919,0.485684123260386
364,"Inconsistent",0.455887202279791,-0.0967470402316192,-0.681105023003871,0.681105023003871,"Stable",0.594846833669652,0.127154472944452
365,"Inconsistent",0.63698474673437,-1.31291820568577,-2.40319653235388,2.40319653235388,"Inconsistent",0.293841390143969,0.0640225525494063
366,"Biased",0.220681418430682,1.16558972517306,1.16457096664079,1.16457096664079,"Stable",0.461985315063107,0.657215180226806
367,"Consistent",0.0889168069637028,0.165556775312641,0.0944564476643734,0.0944564476643734,"Stable",0.91369556288334,0.158942405983648
368,"Consistent",2.28698951185101,2.46461049117184,0.218912495643604,0.218912495643604,"Stable",0.820403436320493,2.43271037364843
369,"Consistent",0.655300231709662,0.611927225730632,-0.0534559206842558,0.0534559206842558,"Stable",0.949256613746559,0.614128118925999
370,"Inconsistent",0.157760865736026,-0.0747950325548136,-0.286618125100704,0.286618125100704,"Stable",0.777231394841208,-0.0229888794711135
371,"Inconsistent",-0.825203155485085,1.78616628843598,3.21843401720938,3.21843401720938,"Inconsistent",0.237054792351957,-0.206165514202133
372,"Consistent",1.80893744773592,1.91999354351062,0.136873285889065,0.136873285889065,"Stable",0.879605504335493,1.90662300086936
373,"Inconsistent",0.695897474933952,0.401024323438774,-0.363422258670843,0.363422258670843,"Stable",0.733448492307048,0.479623206547986
374,"Consistent",1.18393097090006,0.951761155093439,-0.286142290092549,0.286142290092549,"Stable",0.777518947711486,1.00341454002373
375,"Consistent",1.24710906705924,-0.0108148237011201,-1.55035322577892,1.55035322577892,"Marginal",0.392102548734043,0.753873903378659
376,"Consistent",-0.683475056687723,-0.733707379478457,-0.0619098216108354,0.0619098216108354,"Stable",0.941699548915629,-0.730778812400742
377,"Biased",1.16326414306904,0.424272718359364,-0.910784624997524,0.910784624997524,"Stable",0.523345220030382,0.776516513303788
378,"Consistent",-2.55679524368224,-1.66838498871931,1.09493882317816,1.09493882317816,"Stable",0.477340907971209,-2.1327206859273
379,"Consistent",0.712687511773718,0.924616036861754,0.26119551025158,0.26119551025158,"Stable",0.792898477572698,0.880725316670249
380,"Inconsistent",2.7743953852162,2.84669212840047,0.0891035537462403,0.0891035537462403,"Stable",0.918186334587059,2.84077726684314
381,"Consistent",-0.821066958971567,-1.27059935341585,-0.554035107320805,0.554035107320805,"Stable",0.643486106130527,-1.11033480905205
382,"Consistent",-0.277305663118075,-0.59700368414831,-0.394018161050876,0.394018161050876,"Stable",0.717350769122085,-0.506641284390922
383,"Biased",0.68424643690303,1.21208659765799,0.650547065631662,0.650547065631662,"Stable",0.605859730281185,1.00404353432961
384,"Consistent",-0.321916165317285,-0.860133040083434,-0.663336052436347,0.663336052436347,"Stable",0.601201422006855,-0.645492915774779
385,"Consistent",-0.236883013415164,0.264956646696824,0.618502233396753,0.618502233396753,"Stable",0.617855186953495,0.0731812236040064
386,"Consistent",0.128757425907821,0.118077910141485,-0.0131621808280373,0.0131621808280373,"Stable",0.987008811543597,0.118216649743428
387,"Consistent",0.78652371838595,0.646911286671666,-0.172068107980878,0.172068107980878,"Stable",0.853192739560758,0.667407405294901
388,"Consistent",2.34993511823566,2.53970088249751,0.233880576501277,0.233880576501277,"Stable",0.810451204958217,2.50373101054149
389,"Inconsistent",-1.23099459765418,-2.11044605236189,-1.08389737227895,1.08389737227895,"Stable",0.479870080601139,-1.65301703810956
390,"Biased",-1.12781122201226,-0.777461440571401,0.431795530554282,0.431795530554282,"Stable",0.698423747427732,-0.883118614747849
391,"Consistent",0.43159932210085,1.42104690862914,1.21946428458885,1.21946428458885,"Stable",0.450559176348831,0.877404011727377
392,"Biased",0.953674934185418,0.533040813325024,-0.518418857403531,0.518418857403531,"Stable",0.658579808281611,0.676653795512476
393,"Biased",0.957786252793258,0.39487313269719,-0.693773429365982,0.693773429365982,"Stable",0.590397737183965,0.625443620457374
394,"Consistent",0.0257155488053198,-0.791481889262316,-1.00717117586551,1.00717117586551,"Stable",0.498213611287434,-0.381423337949196
395,"Consistent",-0.250023759631531,0.270068599042642,0.640998133429266,0.640998133429266,"Stable",0.609385214784039,0.0669128340666675
396,"Biased",0.77540687869326,0.925093908663924,0.18448474623692,0.18448474623692,"Stable",0.844248947212682,0.901779996157386
397,"Consistent",0.268914397690208,0.877556784352479,0.750133370101795,0.750133370101795,"Stable",0.57138502532629,0.616683543207884
398,"Consistent",-0.0302643129090935,0.6293317654041,0.812932257058782,0.812932257058782,"Stable",0.551592590460249,0.333563996585103
399,"Biased",0.247267525498731,1.0433919755183,0.981199354170176,0.981199354170176,"Stable",0.50474476376904,0.649107172954614
400,"Inconsistent",-1.86156927833921,0.536586766707674,2.95565493879943,2.95565493879943,"Inconsistent",0.252802637103505,-1.25530910596565
401,"Consistent",0.24568641604257,0.536640803511714,0.358592500294002,0.358592500294002,"Stable",0.736055881203229,0.459845104101116
402,"Consistent",0.491741926468403,-0.693840040598544,-1.4611939884189,1.4611939884189,"Stable",0.406306859477749,0.0100318407759796
403,"Consistent",0.871294031733097,0.638501628720867,-0.286909610031082,0.286909610031082,"Stable",0.777055351988434,0.690401449070196
404,"Consistent",-0.314445878509988,-0.907296174429396,-0.730670094934812,0.730670094934812,"Stable",0.577810873907581,-0.657001226091549
405,"Consistent",-0.0158527537978301,-0.725905366422511,-0.875118412601272,0.875118412601272,"Stable",0.533299653653735,-0.394523566186502
406,"Consistent",0.841668922971491,0.864011552693621,0.0275366167353342,0.0275366167353342,"Stable",0.973201328023888,0.863412799888614
407,"Biased",0.975599676326821,0.687086302980835,-0.355584024067573,0.355584024067573,"Stable",0.737689425550616,0.76276641167955
408,"Inconsistent",-0.480446105170747,0.816043963730826,1.59788487624392,1.59788487624392,"Marginal",0.384928527489572,0.0186099079563896
409,"Biased",-0.686480784508974,-1.08763844309226,-0.494414705530855,0.494414705530855,"Stable",0.66915829742506,-0.954918760325588
410,"Consistent",-1.58358134702073,-1.23533801974431,0.42919938937851,0.42919938937851,"Stable",0.699692434401929,-1.33991812559446
411,"Inconsistent",-0.401293485406084,-1.77135859091183,-1.68856388804577,1.68856388804577,"Marginal",0.371945782819715,-0.910883423587396
412,"Consistent",-0.390658981021693,0.276202454170999,0.821886590112872,0.821886590112872,"Stable",0.548881585399916,-0.0246310192310652
413,"Consistent",0.744354439390274,1.25933510572583,0.634698126914897,0.634698126914897,"Stable",0.61173374064315,1.05938548876662
414,"Consistent",-0.085219172878259,0.586510292490499,0.827886290366669,0.827886290366669,"Stable",0.547079982639075,0.282270571373836
415,"Inconsistent",-0.748615057064337,-0.667427207464986,0.100061574030782,0.100061574030782,"Stable",0.90904002431051,-0.674812052290825
416,"Consistent",-0.648400239557003,-0.114165630774885,0.658428029813038,0.658428029813038,"Stable",0.602980643129105,-0.326267111571736
417,"Biased",1.60923146213221,1.18123384139309,-0.527494148741792,0.527494148741792,"Stable",0.65466699222626,1.32903554708293
418,"Inconsistent",0.713882488857731,-0.127040737079697,-1.03641249326814,1.03641249326814,"Stable",0.491059646955489,0.300939026412227
419,"Inconsistent",-0.416071181586216,-0.0348533106006885,0.469839519185645,0.469839519185645,"Stable",0.680346382681317,-0.156710982047739
420,"Inconsistent",1.7876970313343,0.528345629042781,-1.5521125906526,1.5521125906526,"Marginal",0.391832242692824,1.29424254703606
421,"Consistent",0.524599635042396,0.809425859627546,0.351039724513939,0.351039724513939,"Stable",0.740170686217068,0.735419657146203
422,"Inconsistent",0.904213323062642,0.251074921167313,-0.804973365794365,0.804973365794365,"Stable",0.554024795573591,0.54235845347132
423,"Biased",-0.370433945765749,0.952228163658497,1.63014112620274,1.63014112620274,"Marginal",0.380207734876853,0.132452418865884
424,"Inconsistent",0.619852796534766,-1.51359971366928,-2.62941582200309,2.62941582200309,"Inconsistent",0.275526434292143,0.0320302336666215
425,"Consistent",1.41949608164807,1.60016239452409,0.222665777329035,0.222665777329035,"Stable",0.817885000580078,1.56726034905947
426,"Consistent",-1.03584385916139,-0.550893997320906,0.597686066834283,0.597686066834283,"Stable",0.625905189234978,-0.732311224116646
427,"Consistent",1.89005660594568,1.24614078142987,-0.793606817551385,0.793606817551385,"Stable",0.557535793360325,1.53105048586699
428,"Inconsistent",-1.17227314373198,-3.98021847238425,-3.46070786163024,3.46070786163024,"Inconsistent",0.224179666326441,-1.80175739057213
429,"Biased",1.36748586404966,1.89236670096379,0.646899788323024,0.646899788323024,"Stable",0.607201486751214,1.68619428859114
430,"Inconsistent",1.0313893078097,-0.225981818391804,-1.54967196014496,1.54967196014496,"Marginal",0.39220731750258,0.538239151297012
431,"Inconsistent",-0.346910494305915,-0.160682198601654,0.229520753280147,0.229520753280147,"Stable",0.813325027114975,-0.195446360652672
432,"Consistent",-0.478849005010835,1.13578138786963,1.98998322269704,1.98998322269704,"Inconsistent",0.334450037180467,0.0611641899207484
433,"Inconsistent",0.476807069008071,0.0584459957711442,-0.515617394818016,0.515617394818016,"Stable",0.659797125197334,0.200773635591875
434,"Biased",-0.498435955287773,-1.41854473639484,-1.13400629985221,1.13400629985221,"Stable",0.468602178011028,-0.929600934121617
435,"Consistent",0.0104517524211169,0.248173219787115,0.292984533066622,0.292984533066622,"Stable",0.773404456454139,0.194306594676797
436,"Consistent",-0.895078623552144,1.17280548746901,2.54860474914803,2.54860474914803,"Inconsistent",0.281800896603119,-0.312347026995039
437,"Biased",2.66606882291834,2.48418698998086,-0.22416386911514,0.22416386911514,"Stable",0.816884099612275,2.51749244558337
438,"Consistent",0.460951717095354,0.298142692413985,-0.200657208639315,0.200657208639315,"Stable",0.832877188263654,0.325351794394787
439,"Consistent",0.804889793651035,1.06224135507659,0.317178031473894,0.317178031473894,"Stable",0.759198814514862,1.00027079399887
